GivenName	Surname	Birthday	bloomfilter	uid
Karen	Royse	4/15/1980	0000001010000100000001000000000000000000100000000000000100110001100001000000000000000000000010100000000000000110001010000000100000000011001000000100000001000000000011010000000000000101001000000001000000000000000100000000001000100000000000010100000000000000100000000001000001000000100010000100000000000000010000100000100010100000111000000010000101000001000001100000000010000010101000001000010000001001000001000000010100000000000000000000010000010000000000100000000010000000000010000000000100100000100000010001010100000100000000100010000011000010000000110000101000001000000000010000000100000010000010000000000001000000010010000000000000000100100000010000001100000000010000000100110010010001000010000010000000110001010000100010100000000011000010001101010010010001100000000000000100000011010010010000100001000000100000000000000000000001001001000000110000000000000000001100001100000000000000000000000000100001010010000100001000000000100000000010000010010000001000010100000000010000000010011000000110000000000100111001000100000100	16807
Patrick	Breeding	11/4/1988	0001011010000100010000001100100010000110100010010000000100001000010000101000000011000010000010100101000000000011000010000000000010000000100000000100000100000000100110100101000001100001101001000000000101010000100010000000001000000000000000010000000110101000001000000001000001000000010010000110001000110000010001000000000010110000101000100000100110000000010001010000001010110000011001001000100000000000000010000001011100000000001001001011000000000101000001010001000010000000000010000001001000100100101100010001000101010000000000101000000000000101100010110000000000000100011000001101000110010000000000001000000010000010000000000000110000000100100100010001000000011010101000000010100000000100000010010000000100000000010000000000000100000111000000000100010100010001001000000100000100000001100000110000001000000000000000101101110001000000001000000000001000000000101000100110001100010000000000000010000001000000010010001000100110000000000100000000000010000000001100001100000000010010100010001100100000000000000000101001000001000100	69279
Margaret	Grier	3/12/2002	1001000010100000000001010000000100001010000010000100000010000000010000001110000010000100000100000000000000100010100100000000000000000000100000000001000001000100001000000001000001000001100100000001000000010000000100001000001110000100000000000100010000000100000000000110010000000110101000000110101000000000010000100000011010101000000000000000001000000011101001100000000000010010000000000000000101000100000000001000000100000000000110000101000000000000000000001000000000001000000001011000000000100010010001010111000001010001000010001010000000110000100100000000000000000000010000011000000000100000000010110010010000000000000010000000011000000100000100000000000001000000100010100000001001001000100100000111010000000010010000000000000000000000000000000100100001010000000010000010001101001000010100100000001000000000100001000000001000010010000000000010110100010010000000000000001000111101000000000001000010000101010010000000010101110000000000000100010010100000001000110010000000010010000001001000100101000000010000101001110001001010	42349
Sonia	Vinson	9/20/1970	0000000000001000001100011000000000000101100010011000000111000000001000000100010000101000000101101000000010000010000100000001000000010000101000000000010001000000010000001001001000110011000010010000000010000110000000000011001000000010010100000100001110000000000000000000000010000100000100100100000000000000000010000000010011000000000000000000001000000011001001000000000000000100010000000000000100001000000010000000000000000100000000000100010010000000000000000001000100000000000010000001101100100001000000010100000000000100000000100000000100011000010100000001001010000000000000110010000010000001100000100100000010000000000000000000000011000000000001000000000000100000001010000000000001000100000010000100000010110000000000001000100000000011000000000100010000000001001000000000010001000000100000010000000101000001100000100000010001001000001000000100000000000000000000010100000100000010000100010000000100010001110010100010010100000000100100000000000000000000000000100001000000010000000001010000001001000000000000000000000000000000	82649
Jeanna	Bailey	9/11/1991	1010010000000000011000010000100010000110100010000010000110000000011000000100000100000000000000100100000000110011000101100000000000000000010000000000000101000001010000000001000110000101001000010000000000000001101001100000101000101000100100000100000000100000000000000000000000000000010000000101010100000001000000100000110010000100000000000010001000100000101000010000010100000000000010000010001100100000101110100011011001000001000010000001000000100010000001001000110000001000000000001001010000100011000000010000010001010000000000110000001100010000010000000000000000010000010000000000110010000000000000101010100001000001001000001000000000000000000011010000000000000100001000001000000010000100000000010000000000000000100000000000010001000011000000001110000100001001000000000100101000000000100000010010000000000000000010100000000010001000001000000100001111010001001000010100000000010000000000000000000100100001010011000000000000101000000000000001000010000000100100000000000000010000000010000100000000000101000000010000000000000000	54921
Erika	Peel	9/4/1992	0010000000000100001000010000000000000010100000000000000110000000010000000010000001000100000000100010000000001011000001100001000000000000000000000001000101000000010010000001001101010001111000010001000000010000000000001011001000000010100100000000100000000000000000000000000000000011000010000110001000000001000001000010101010000000100100010000001001100000001000010000011010010000000010000000100001100100000000000001010100000000000000001001000000011010000000010001100000000000000001000001000010100000100001010001000101000001000000101000000000000100010000110000000000010000000000000001100000000000100001100000001010010010000000000000010001000000000001000000010000010001101000100001001010000000000000000110000000000010000000001000000000000011010001000101000000011001000000000000010000000000100000010000100000001000000000000001100000011010011000000000000000010000000000000100000000000000000000000000000000000001011001000000001000000001000000000100000000000000000000001100010000010011000000000000000110000000010000000001100001000000	57755
Julie	Brown	10/19/1985	0000000000000000000100000000000000000100100100000000001111001001000000100010000000000000000000101100000110100010000100000000000000000000000000000000000001010000000001000000010010100001000000010000000000010101000010000000001000000001110100000000000100000000101001100000001000000000011100001100001000000000010010100000010011100000100000000000000100000000001000000000000100000000011000001001000100000000000000001101000000100101000000010000000000000000000000100000000010000000000110000011001000100111000010010000000001011000000000100010001000000001110000100000000001100000000000000000000000010000000000010000000000000000000000000000010000000001100001001000000000000000000000000000100010001100000110010000000000000001000000011000000000000011000000001100100001000001000010000000001001010001110010010001000000010000000000001000010010001000001000000101001000000000000000100100000110100001010000010000001000000000011010010000110100000000100001100001010010000000001000000001001000110000000000010000000010000000010000010000000000001000	60515
Ronald	Dodson	3/10/1948	0000000000000010010100100000000000000100100000001110000101000001010000000010100001100000000000101000000010000010010000010000100000000000000000000100000001000011110100100001000000000001000000000000010001110010100000000000001100001100100000000100000010000000100000100010101010000010000000000101100000000010010010110000000011000001001000001000101000000010010000000000000100000000011000001100000000000000001100000000000000000000000000000001100010000000000000000000000000000000000001010010000000110001000000010000000000000000010010111000000000011000000010000000010000100000100001000010001000010001000001100010000001000001000000000000000000000000000000000100000000100101001000000000010010000000000000000100000010000001000000000010000000100011100000001100000000001001000000000000010000000101010000010000000000010010000000100001001000000010011010100110001100000001000101000110000000000000000000010010100010000010110010010010000100000000100100000000000000100000100000100001000100010000000010010000010010010100000000000100000000101001	27882
Gary	Alexander	6/4/1969	0001000001000000000010010010100000000000100000010000000100000001010000000010000101000100000000100000000000000011000000100000000110001000000000000000000000000100010010100000000101000001001000000001100100001000000100000000001000001000000001011010000000010000000000100000110000000101000010000100000010000001001001100101101011000000000000010000000000010000000000100000000110000000010000001000000001010001100100000011001110000001001001000001000010100000001000010000010100001000000001000100001000100011100001010011100100000000000000100010000000010100010000110000000000000100110000000101011000000100010010010010000010000010000010001000010000000010000000000000100001010000101000001000000000000000101000000010000100000010000000000100001000010011000000001100000000000101100000010010010010000000100000110110000000100000110010001000001100001100001010000000101110010100000010000100100000000000000000001000000000000010010000000100100000000000000000001000110000000001011100010100110000011000000000001000100010000001000000001001100001000000	65884
Clement	Stephens	1/17/1961	1000001001000100010000001000100010000100100010000000000100000000010100001101010000000000000000100101000000010010000100010110010000010011001000000100100100010000100100010000100100000011000000000000110000000000000000000010001000000100010000010100000000101000000000110001000101000010100010100100000100101000000000000100100011000001110000000100000000000000000001000100000000001000000000011001100000000000100100100100010000001010001010000001000000110000000000000000101000000000000000001000000000100000100000010000000000010100010000100001100000000100001000000101000010100001001001101001010000010100100000000000000100000111000000000100000011000000000000010000000000001000010000001000000000000001000100000000000000000011000000100001000100000011000000010100010100000101000000000000000010100010011010010010100001000010000000001010000010010111101001000100101110010001001000100100100100001010000000010001001001100000110010100100001000010000000000000000000000000000000010000000000010010000001000001000000100000000001000000000010000100010	91858
Kim	Pinckney	9/7/1975	0011000000001101100000001100000100001000100010001010001110000000000100000100010000000000000000100000001010000010000011000010100000000001010000000000010001000001000010001000010010100101000000010010001000000100001000000010001100001000000100000000000100000010000001000000000000000000010000100101000100001000001000010000000010000000000000100100100010100000001000000000010000000000001001100000100000000000001010000110000001000001000000000000010000000010010000011001000010100000000000000001001000100010001000010000000100000000000001110000000001000000010000000000000000000010100000100000000110010000000000001100000001000010000000000000000000000000000001010000000000000100000000000000011000000000000010011000001100000100010000001000000100000011000010000100110000000001001000000000100000100010100100010000001000000000000010100000110101011010001000000000000010010001000100110100000100100000000001000000000000000000010011010000000010101000000000111000000000001010001010000000010010010000010000000000100000100100000000000001000000000010	37169
Martha	Torres	10/22/1959	0000000010100000000100001110000100101100110010000000000101000000010000001100000100000000000010101000000000101010100010000100000000000010000000000000000001000110000000000000000001010001000001001001000001001000010100010000001010000100000001000000010000011000000001110000001000000000111000000100001000001000000110100000010011001000000010000000001010000000000100100100000100000000010000000000011100000000000000000000001100001000000001001110000010001000000000101000010000000100000000101110000000100111010000011100100000000000010000110000110000100000000000000000010001100000000000000000001100101100000010100000000000100000001010010100000000000100000000010000000011000000100010100000000001000000000010000110000001100000010001000010000000000011000000000100000000000001100001000010001100000001011000010000100000010000110010000000000000000000001000000100110000000001100011000100001000000000000000110001000000000001010010000000000100110100000000000001000010000010101110110001010000010000000001011000100000000000010000101001000000001011	18979
Gary	Davis	11/28/2000	1000010000000000001001000000000010000010100010010000000000000000010000000100000000001000000100000100000000000000001000100100000010010000101000000001000111000101000001100100010101000010001000001001000000000000100100000000000000000010000000001100000000101000001000000000010000000100000100000100000000000000000000100001011001000001000000000000011000000011001001110100000001100000000000000000000100001000000000000000010000000000000000000100010000000000000000000000000101000000000010000000000110000000000000000010100011010101010000000011000100010000000100000000001000100000010000010010000100000000100010101000000000001010000010000000000000000000000000100000000000000000000010000000000001000000100010000110000100100000000100100111111000000100001000001000001000000001000000000010010001000000111100100000100110000000100000000000000100001000000000000000101000000001001010000000000000110000000000000000000000000001100000000000000000010000000000001100000100000000011000010010110000000000000001011100000010000000000000101000000000010010	52939
Donna	White	10/17/1937	0000110000000101000100001010000000000100100010000010000101000000001001101000000100100010000000101001000000000010010100010010010000110001000000000000001001000001010000000000000000000001000001000000000001110000000000000000001001100000000010000000100001000000000000100000001011000011000000000100010100101000000011100000000011000001001000000110000010000000000000000000000000000000010001000000000000000000100001100000010000000000000000000000010100100000000000001000000000000000001000011010000000110001000000010100000000000000010000110100011000001000100000000000000000100000000000010000010000010000100100100000000001000001000100000001010000000000000000010000000001000100010000000000010000000000000000000000000111001010100001000101000000000011110010001100000100001001100000000000000001000011000000010000100000010010000010100000100000010010001000000100000000010001000001000100000000001000000000010010000010100000110000110000000000000000100100001000001010000000110010100001010000010110000000010000000000000001000010000000010000000000	29800
Linda	Senior	8/26/2000	1001000000001100000001000010000000000000000010100000001100010000000000000000000000001000000100000000000010000000000000000000000000001000100000000001000101010001000001010000010001000000000010000000000000010010000000000001000000000000000001010100000100000000001000000001000000001100100000000010000100000000000000000000011001000000010000000000011000000001001101000000000001100000100000100000001100011001000000000000001000000101010001000100011000001000001100000111000100001000000110000000000100001000000000010100001001000101000000110000010010000000000100100010011001000000000000010000000100000100000011100000000010001000001000000100010000000000000000000000000000000000001010010000000001001101000010000100000100100000000000000101010000001110000000000000011000010000001000000000110001000000100110010100100100001001000000100010010001001110000000100000000010000001000000001000000100010000000100000000000000000001000010000100101000000000000000000101000000000000100000000011100000000000000011001000000100000000010000000100000000001000	39788
Jonathan	Moore	4/7/1972	0001000010001100000001001000000000000000100000000010000100000000000000000000000100100000000000100000000000100110000001000010000000000011001000000000010000001001010010001000100001100001001001000010000000010100000000011010001010001000000001010000000010001000000011000000000011000010010010100101001100001101000100000000110110000010000010000101001000110000000000000010000110100000000000100000011000100100000011000000000100001001000001101010000000001000000000100000010000000000000000000000000000100011110000010001010101000000000000110000011000001100010000100000011001000100000000100001000100000100010000100000001001000001001000000100000000000100000000010000000010000100000000000000000000010000010000001000000001000000010000101000000000000111000000001100000000001001100000000000001100000000010000010000000000001000000000100000000010010010001000000000000000000000100000000100001000000001000000001000000001010011110010000000000000001000100100000011000010000000111110101100000000010011000000100000000100000001000000100001100000000011	65296
Fran	Amon	11/30/1970	0000010000001000000100000000000010000110100000000010000101000000000000000010000100100000000001101100000000100110000000001000000000000000001010000000010101010001010100001100001000100101001000000010000010000101100010010010001010001000000000000000110000110000000100000000000010000000000000100101000000000001000010010000100010000000000000000000000000010011001000000000000100100010011000000000100000001000000010000000010000101001001000000000010000000000000000100000010100000000001010000000100100100111010000110000000000011100000000100000000100001100000000000010011000000010010000100000000100000000000000101000001001000001000000000010000000000000001000000000000000100100010000000000000000000000000100000000000000100010000000101000000000000111000000000100000000011001000000000000000000000001100000010000000100000010100000100000000000000000001000000100001000000000001000000100000000010001000000010000001100000001110010100000000001000000100100000000000000001100101100100001000000010000000000010100001001000001100010001000000000000000	69292
Tracy	Hendricks	2/12/1987	0001011000000100000110000000100100000110100010000000000100000000011000000100000110000110001000100001001000100010001000000000000110110010000000001000100000000010000100011101000001010001010000100010010100001000000000100010101000000000000001000010001001001001000001000101000001000000110000000110001000110000010001000000000010101100110000100000000110000000000010000000000000010000000001000000000000000000000000000000011000000010001010000000000100000000101000000000000010100000010010001001001000100000001100011100000001001010000000101011000000000000000000001000000000000000001000000101010000010000000000000000000000000001000000000001010000010000100000000000000001001000110000100000000000000001000000010010000100000010010000001111000100000111000100001100110000010001000010000000010000000001100000010010001001000000101011000100100000100111001000000010010000000010000000000101000100000000000000000001001000000000010010000110000001000000000000100000000000000010001000100000100100010011100100011001000101000000000001001000000000101100	72610
Brian	Logan	9/4/1995	0000100000000000000000111000000000000011110000000000001110001000010000100000000101001000000000110000000010000011000001000000001000000000000000000000100001000100000010000001001000110001001000011000000000000000000000000001001000001000100100000000001000000000001000000010010000000100000010000110001000000001000011100000100011100000000010000100000000000000001001010000010010010100000000000001000100100000000000000101100100000101000000000000000010000010000000000000010000000100010000000101101000100011100000010011000111000000010000101010000000000101010000100000000000000000000000110001100000000000000000100100100000000000000000000010010101000000000001000000000000010000101100000000000010000100100010110010000000010000000000001010000010000011000000000100100000010001000000000010000001000000100000010000100000000000000000001000000000011000001000000000100000000000000000110100010000100000000000110010000000010001010000010000100010000000000000100000000000000000000100000100000000010000000000000000000000000001000000000000010001000000	44524
Kathleen	Aarons	10/7/1958	0001000000000100010100001000101000000100110000000010000101000001010000000000010100101000000000101000000000000010000111000110100000000011000000000000000101000001110100010000000101000101000001001011000001010000000100010000001000100000010000000000000000000000100001100001000011100000100000100100001100011000000110100000110011001000010000000100000001000100010000100100001000000001011000100000100100000000110100000000010000000001000001001011010000111000000000010000000000000100000000001110000000100011000100010000000000000000010000100000000001001000000010010001000010100000000000000000010100000000100010100000000011000011000010000010000010000000000100010000000010010100001000001000010010001001000000001010000000000001010000000010000000000011000010001101010000001101000000000000000000000011011000010010100001010000100000100001000000010010001000000100100100000000100000000100000100000010001000110000000000000001110000000100101000010000101100000000000010000000101110111001001000010000000010011000000110000000000000001000001000000011	91791
Dana	Cronin	5/28/1939	0001110000001000000010000010000000000000100010000010000110010001001001000000000100101000000010100000001000000010011000000000000000010000000000000001100001000001010000000100010001000001010010000000000000001000001000100001001001001000000000010000000101000000101000000000100010000100000000000100000000000001000000100000110011000000000000000000011010000000000000000000000001100000001000000000000100000000000000001000001000000101000000000100010010000000000000000001010111000000000000000000000010100011000000011000000010000000010001100100110010001000100000000000101000000000000000011000001100000000000100100000000001000001000100000100000000000100010000000000000000000100000010000000000011010100000000010100000100000001000100000111010000000111100000001100011000001001101000000000010001000010110000010000000000000001110010100000010001001000001100000001000000000001000000000110000100100000000100000000000010000000110010010000000000000000100100000000000000000000100100100000010000010001000001010000100010000001000000001000000000000000	99736
Louis	Harris	1/12/2004	1000000000000000010001000000000110000010100010000000101000000010010000000100000010011100000100000000000010110010001000000100000000000000100000000000000111010000000001000011000000000001000100000001000000000000000100000000001000000100000000010100000000110000000000000100000000000000101001000111001100001001000100000000011010101000000010000000001000000001001001110100000100010000000000100000010100000001000000010000010000001100001010000100000000000001000000000000000000000000000000001000000000101000000000010100000001010001010000001000000000000000000101000100001000100000000000110000000000000000000010100000110000001000001010000010010000000000100000100000010011000000100110100000000001000000000010000110000001000100000000100000000010000000011000000100100000010001000010000000000001000000001100000000100100000000110001000001000000000000010000000010101010001001001001000100000000010000000000000000100000000000010000000000000100010100000000000100001000000001101100110010010000010000000001001000000001000000100000101000010010000010	65507
Timothy	Castro	12/23/1995	1001000000000000010000000110100100001000110010000000001100101001000000000100000110000110001000100100001010100010000001000000000010010010001000100000000100000000110000000000000000000001010000001010000100000010000000010000001010001000100010000000000000000000100001000110000001001010100000000101100000010000111110000000010011001001000000000000001000010110000001010000010000000000001001000000000100100000000000100100010000000000100010000100000000001011100100101111000100000100011000011111000000100010011100010000000001000001000010110001000000010100000000000100000000000000000000100100100000000000000010100010001000000010000000000000000000000000000000000000100011001000100010100000000011000000000011010110001100000001000000001010000000000111000100001100100000000001000010001000001000000000011110010010000000000000000001010100100001001010001000000010000010000000000001000100010000100000000000100000110000000001010100010000000000000000100000101000000000000000100000100000000000010100100001001001000011110000010001000100000000001101	16313
Debra	Shope	3/23/1949	0000100010000000000000000010000000000000100010000000001100101000001000100000001000000000000000100000000000110010000000000000000000001000000100000000000001010000000101000000000100110001000001000000010000001110100010001010001000000100000110000001100000000000011001000010000001001000100000001100100000000010111010010000010011101001000000010000101000000010001010000000000000001000000000100000000100000001000000010010001000000100011010000100100010000000000100000010000100000000000000000000001000100000000000010000000000001001010010100000010000010001110000000000010000000000000010010000001000000001000100100010000000011000000100000000000001000001000000101100010000010000010010000000000001010100000000000100000000000000000000001000100000010011100100000100000000000011100000000000001000000110100000010000000000000000110010001001100000000010001000000000000010000000000000100100000000000000000000000000100000000000010010010000100001000000000001000000011000000000101000000110010000011000000101010000100000010000010000001100000000001000	99394
Michael	Anderson	8/27/2002	1000011010100100000101011000000000000000000010001100000000000000001000010010000100100100000100001001000000000100000000100011000000000001100000000101000000000001010001000101000001001000100000000000000000010010110000001110000010001000000001000100000010000000000011000000000010000010001000000000000000001011001100000000111001100000000011010100011000100001101001000000100101000000000000000000010101100101000000000010001101001011111100011100000010000001001000001000010000010000000011000000000000100011000001000001000001000101000000000000000000011000010100010000000010000000000000010000000000100001100010100000000000000111000000000000001000000111000000010000000000001001000010000000001001000010000000010100000001000010100010000101010000010110010100010000001000001001000000000010011001000010000100000000000000000000100000000000000000010110000001000000000000010001000000000100001010110000000000100010000000000001101001000110000100000000100100000100010010000000101110100010100001011011000001001000000100000001011000000001111001000010	88451
Carl	Pinion	10/29/1983	0010000000001000010100000000000001000100110011000100000111001100000000000010010000101000000000101000001000000010000000000000000000001000001000000000000101010000010100000000000000000011001010010001000000010001000110000001001000000000000100000000000100000000000001100001000010010101000100000100000001010000010110100000010011100000100000100000001100000000001100100000000000000000010000000000000100000000000000000000100000000101010100100100000000000010010000001001000010000000000010010011000000100101000000010000000000010001000001100000100001001000010000000110000000100001100000001000000000000001000011100000000100000000000010000000000001000010100001000000100000000000000010100010000001000110000000000100001000000000000000000000000000001011000000010100010000000001001000000000000000100001100000010000001000010001100001100000010011001000001100001100001110010000000000000100000100000011001100010000001000000000110110000000000000100000100100000001000000000010001000110001000100010000000001111000000000100000010000011000000000100001	48702
Alexander	McMahon	10/25/2000	1000000000000000000101010101100000100100000010000100000001000000010001001010000100100100000110001000000100010000101000000000000000000000100000000001000001010100010010000000000101000000000001000010000000000001000010001000001001001000000001010110000010000000000000100000100011000000100000010000000000000011001110100000111011000000000001010000001000000001101001000000000100100000010000101000000101001001100110001010001000010001010010000101010000100000001000010000010000000001001011000010001100000011010001010100000001010111000110001000100010111000010100000001101000100100100000010000011000000100000010110010100011000000000000001000010000000100000000100000000001010000001010011000000001010000010000000100000000111010000000000100000000010010010100000000000000000000000010010000011001000001000100000011000000110000000000000000001000000100000010000100011100010000000000000001000000010001000000011001001100000011100000100101000000100000100100001100010000100000001100100011100010001000000001011000000000000001000000001001100000000000	54551
Todd	Ramos	7/2/1963	0000000001000100000000001100100101000100100011000100000100000100000000000100100000000000001000101000000010101010000000011010100010100001001000000000000000000000000100100000000000010001010001100010100000000000000000000010001010001000000010000100100000000001000101000000000000000011010000000101000000001010010101000000110010001000100000000100001000011000001100100001000000100000001000000100000100000000000000100000000000000000001000000100000000000000000000100000000000000000010001111000000000110110010000011100000000101000000000100001000000000100000010000000010000000000000001000000000000000101000001100000001000000010000000000000000000010010000000010000000001000000110010100000000001000000000000000110000000000000010000000010000000100111000100000100000000000101000000000001001010000000100000010010000001000000110000010000010010110110001100001000000010010000000100010101100000000000000000010000000000000000010010000000000011000000000000001000000000100000000010100000000000010000100001010000000000000000000101001000000000100000	50228
David	Bradshaw	11/1/1976	0000110000001010001100000000000010000010100100010000000100001100001000100100100000001010100100100100100011011010000001000000010000010000011010000001011101010001110100011000010011101011111000000000001000000100100000000010001000000010000000000000000000100000001000000000000000000000000100100110000000000000000000001000010010100000000010000000000000000000001000000000000100100000000101000000010000000000000010010000010000001000001000000000000000000000000000001000000000000000000000100000001100100000000001010000000000011000010000101001010100010001100001000000000000001000010000110110000100001000100100001000000000000000100100000000000000000000000001000100000001100000010000000000110000000100000010000000000001001000000000001010100000000111100000000100000010000001010000001000010010000010100000010100000100010000100000001001000000001000001000100000001110000001001000100100000000010000000110000000100000000000010000010000101001000000000000000000001000000010101100000000000100010000001000010100010000000100000000001000000000000001	2036
Ronald	Dye	4/8/1966	0000000001101000010001010000000000000000100000000010000100000001010000000010000001100110011000100001100000000110000000010000010000000000001110000000000000000011010010100000010000000001011000100010100000000000000000010000001100001000000000000000000000001010100000000000100011000000000010000101000000000010000000000000000011000001001000001000110000000000000000000000000111000000011000001100000100000000001001000000000100000000011000010001000000000000000000000000000000000000001000100000000000110000100000010001010100000000000000100000000000001000000000100010000000000000100001000000000000000101000001100000000001000001000000000100000010000000000000000000000000000100001000100000010010000000000000000000000000010001000000100101010000010111000000001100001000001101110000000000010010000100010000010100000000000000000000100000001000000100011010000000000011010001000000101110100000000001001000000001000010000010110000010000000000000000100100000010000000000010100000100101001000011000001000000000010010010000000000000100000010100000	36862
Kevin	Hall	10/19/1994	0000000000100000001100001000001000000100100000000000100111000000010110010000000001010000000100101000000010100010000011000000100000001001000000000000000001000000010100000000000000000111000100011010010100000100100100000000001000000110100101000000000100000000001000101000100000000000000000000100000000000001000010110000011011000000000011000000101000000000101000010000010100000000010000000000010000100000000000100010000000001000000010000000010000000011000000000001000000000000000000000011100001100001000000010000000000000000010000100000000101000000010000000000011000100100100000000000110100000000110000100000000000000000000000000000000000000000000001000100000010000000011000010000011010000000000010001000000001000000000000000000100000000011010010000100010000000101001100000000010000000011100000010000000000010000000000100001011001001000001010010100000000000010000010000100000100000000010000010000000000000010010010000000000100000000000000000000110000000000101100000001000000010000000000010000000000000001000000000000000100000000	26221
Dale	Haro	8/25/1966	0000100001100000000000000000100000000000100010000010000100000001011000000000000000001010000010100000100100000010001000010000010000000000000010000001000000000001000010000000010101000001010000100001100000000000000100000000001000000000000010000000000000001010101000000000100000000000000000000100000000000000000000100000010011000000000010000000011000000000000000100000000101100000011001000000010100000000100110010100000000001000001000000101000000100000000010000001000000000001000000100000000000100000000000010000000000010010000000100000010010000000100000000100100000000000100010010000010100000100000110100000000001000000000110000000000000000100000000000000000000000000001010001000010011010000000000000100000001001001000000000101110000000111100000001100001000001101011000000000001010000010110000010110000000000000100100000000001000001100001010000000000110010001000000000100100000001001001000000001000000000010010000010000000000000100100000000000000000100010101100010001000000010000001001001000010010000000000000001000000010000000	79507
Elaine	Lam	9/12/1989	0000000000000001000001010010000100000000100010000000000110000000000100000100000010000100000000100010000001100011000000001000000000000000000000000001000001010000000000000000000000000001100000010000000000001000000000000110011100000100000100000000100100000000000100000100000001000000000010000100001000000000010000000000000010101000100000000000000110100000001000000000010000100000001000000000001000000000000010000001001000000000100010011000000010000000000000100001100010000000000010001001000000100110000000110000000001000000000000100000000000000000010000000000010010010000000000000000001000000000100000100010000000000100000000000010000000000001100001000000000001000001101000100000001000000000000000010010000000000000001000000000000000000011000001000101110000001001101010000000010000000011100000010000000000000000010011100000110101001000001000000010000000010001000000000100001110000000000000000000000000000000011011000000000000000000000000000000000000010000000000100000010001010001000000000000100001000000000000000000000000000000	104
Lawrence	Westbury	1/25/1992	0010010010000100011000000010000110100000110010010000110100000000000000100000000000000010000010100100000110000010001001000000000000000000000010010000010100010101110001010000010000000001000000000001000011010000001000001000001000001000100000010000010000101000000000000001010100001010100000000111001100001000000000100000010010000000010000000000001000101100100100010000010000000010000001100000000100100101100010000100010010000000100100110101000000100010000100001101010100000001000001000000010000100010000001010110100000010010000000100101000110000100000100000000100010000010000000010010100001000000100010100100000001100110000000001000000000000101000000100100000001001000001010100000001011010101000010100100101000001100010011000000001000000011010000000100010000000001000000000000001100100000100100010100001100001000000000000000000100010000001000000000001000000001001010000101001110000000000100000000100000010001010010000100101000000000001010001101001010100000010000000000100001010010010001001001000100000000000000101001100000000000	8383
Catherine	Nigro	2/22/1998	0010000000001101010000011000000100000010100011000000000100001001010100000110000000001100000000100000010000100110000001000100000000010010000000000000100000000000100100010001000001001011000011000000011001010000000100010011001100000010100100000000010100001000100001000001000001000101100000000110001000000000010100100000010010101000110000000000001110000000110000010000010000010000001000000000000101100000000000000001000000000100100001001110000000001010000000001001000010000000000011001000000000100010000001010000100001010001000000101000000000000000000010000100000000000001001000001000100100000000000000100000010100000000000000010000010001000000100000010000100011010001100010100000000011001101000000000111001000000011000000000000000100000011000010011100010000010001001001000000000000100011010000110000000000000001000001100001010011000000001000000000000010010000100000000100000100000001000100010001001000000000010110000100000001000000100000000000000000000000000100100000000000010000001011000000000110000000010000000001000000101001	15939
Judy	Lee	11/29/1945	0000010000000101010000000000100010000010100011000000001111000000000000000000000000100000000000100101001010100010000100000000000000010000000100000000001101000001000000000000000110000001001001010000010000000000110000000010001000000100000100000000000100110000000001000000000001000001010000000100000000010000000000010000010010000000001000000000101000000000001000000000001100000000000000000000100101000000101101000100010000100000000100000101000000100000000000010000000000000000001000000001000000110100000000010000000001010000010001100100001001001000010000010000000000100000010000000000010000000000000000101000000010000010000000000100000010000000000001000100000000010000001010001000000001000010000010010100000001010000000000001000000000010011000000010100100000000001000000000000001000000000100000010010100000000000010011000001000010001000001000000000001101000001001000100100000010110010000000000000000010000000010010010000100000000000100000100001000010000000000000001000000000110000000001000100000000000010000000000000001000000000	82510
Rudy	Smith	12/2/1950	0100000010000000000000000000100100000000110010000000000100100000100000000100000110000100000000100001000000100010000000100000000000000010000100000001000001000011000000000000000000000001000000001000000100000000100010010010001100000000000010000100100000010000000011000100000000000000000000100100000000000011000111000000010010001000001000001000001000000011000001000000000000000000000000000000000101001000001001000000001000000000000010000101010000001000100000100010000100010100001010011100000100100010000000010000000001010100000000101000000000000000000000000000001000000000000000000010000000000000000100100000000000000010010000000100010010000000100000001000000011000000110010100000100001000000000001000110000000110000000011000110000000010011000000011100100000000001000010000000010001000000110000010000100000000000000001000000000000001000011001000010100001010000100000100100100000000000000000100010000011000001010000010000000000000000100000001000001000000000000000100000010000010000000001000000000001000000000000100100000000000101	28491
Anthony	Bodnar	2/1/1940	0000000000000010000001001000000110000000100000000110000100000010100000000100100100100000000000100000100010100010010000010000100000000010000000000000000101000011110000000000000000000001100001000001010000000000100100011000001000001100001000000110000010100011000001010000000011000000000000100100100000000011000100010000110010001000000000000000101000000001000001100000100000100000000000111000000000001001000000000010010001010001010000000000010010001000010100000000010000000000001011001000000100100011000000010000000000010100010000100000101000001000000000000011001000000000000000000000010000000100000010100000000001000001001010000000000000000000000010100100000011010110110100100000000000010000000000000010000010100000000000000000000000100011000100000100000000101001000100000000001000000010010000010000000000000000100010101001001000000001001000000000001000000000101100000100000000000000000001000010000001000001110010100000000000010000100100000000000000100000111100110000000000010000000000001000000000000001000000001000100000001011	43005
