GivenName	Surname	Birthday	tabminhash	uid
John	Wynn	2/13/1996	1010000010010100111010111001010001101000111010101110011100010100001001100011101110100101100010010110111001100111111111010110111111001000100011101100010000001101101011101101011011101111100100011010100011011100001011010011001110100110110000000001110100110111000110010000010110011101001100110010000010100011011110100010110000010001110010000010011001001010101100111011010111101011101010101010000110010100011111000001011110110010110010000011000111100000100000101010100001111011011000010110001000001001110110100011001000001001111010101010001110100111100111111100000000001001111001010101011101000000100110001001110001100011001010001110110010100000010001011111100111000111000001000011011001111010110100101110110100010000110011101000010001111111111111000110111100101100001000010110110110000000010011001011010000011010001010010101100000100110111111110101010000010001001001001110001001001111100011111010110010000111111011111011111101101010110101100000011101001001100000111000101111001111111101011000001101000011101110101000010100010011	47418
Jeffrey	Owens	9/7/1995	0110100011100011011011100001000101101011111101000011010101010100000101101011100100000011110011110100101000100100111101011000001101100001000110100101110110011100110011001011000100001010101110111011101111101111111001110110001101001010100010101101101011101010000000001001011011010001110011100011110100111010110101001011011110000001110001101100010001111010000100101110110111010011011100100000000001011010001100100001001111000000110110101010110000000000010001110011010010100010010010110101010111010110011010011010011101011111101101111000101011101101100000101110000101011011111011111011100100110100011000011001110000001100000101100110110110101010001101111110100101010011001111001000111011111010100000000101010011110011001111010011000001001100100011001100011001100101001011101011110010110100010010010110011101001110110000010011010110100111000010100111000010000100001111100110101101100101001110101000001100001011001100000011111000001101101000110001111001011000111101011000101001101100101110111011101000101010101101000101110101001110	27286
Lori	Scott	1/26/1963	0010001101000001010111001111010011111101110001000100000001011000001010001001100101001110101100101011011000000001111010010001100000001100000111100100100001011011010010101011100101011110110101011011010010110111111010110000001001000010001010111001110000011010011000101000111100100000101000110010101100100001001111010100100001110111010010000111011010111011000000010000100010101010100110101111000111001111010110001000000001000110001100010110110001100001000101110100011011011001100101111110011101001010111000111101100000001011111010001100110110000000100100110110000100110011111011101110010011010011000101100010110101001000001100110011110100000001110010101100001001100011001011011011001101010011110011000010001100111010010011011011111110101001111001101010101100010011010110100111101100100001111000011100100001011010100010000101101110011110001101110010000111111011010011001011110101110110000111111001000101001010111100011000001100110100100111101101111101011010110010111001111100011101111010011000010111011001010000011000111100110000	47950
William	Parker	5/3/1961	0010011100011110111010110000111000101111110011110110000111110001101101010111100000110011000100100010011100011011111010010110101010110000101110101011010110101000111001000000110101101000101101010110000001101001011011101011101101000111101000110011110100110100011110001100010100011101000111110000001010001000011101011000011010000111110001000111010000001110010000010000000010100101011101010110011101011100011111101000010100000111001011101010001000100011000010011010100110110110100011111110110010011010110000001111110011111001001100101000001111110111010110111100011100011101001101101101111000000000100111010001111001000011101100000010110010111110000101001010111010010110101000111101101101100010001011011000111000011101010111010000000101001110111110100110011010101101000010111111001010110000111100010111101001100001010001011100110001100111010101110010000010010011101010111010101010101010011101110001000011101111000111011001101001101100111001100111110101100000000001110000110111101110111100111010101011001001000011110100100100100100	58802
Reginald	Danielson	11/7/1947	1111010100001011010111111110001100011001100001001000011000111001001110101101000110110011011111000110000100100101010111110001110101101001110000100001010000010000000011100101100101111100110000110001100001001111101101010010010001001010101000100100100000100111011000011000001001011100000111101010110110011111111100011011100001010011000001001111001000111011101000101111000110011110010100111000011011010110111110001011000110010100110100001011000011000001000010100110001110101010010101111010011111110001011010111010111011011001011010011001010110011001000110001101001000010011111111010010111000001100001010111011001100110001000011111110010111110011000010111000011111010110101101000100010001001001000111000000011010100110011011010111001110011001010110101011000100000010011111110011010100100001110000001011011001111010110011010110100001011000100001010110011000000100011011000110101011000100001010101010000101010011101111111001011001110001111110110001110000111101111001011110110100100110000000010010001000010111010000111101111101011101	20015
Louis	Smith	10/7/1937	1011110101000011101101111011001100110010110010011000000101101110001111110000101110010011111101000000000110100001100101111111010010111001000011110100010100111011110011100100000101010001011101010111000001101101101000011000000101010110101000101111100101011111111101101101011100100100100010110001110000110011001101101100011001111111100010100111011011101111000010000101101001110011101100010010011011001110100110001011010000010000011101010111110000000001010010011010110010010110100111000111010111011010110000100101111101001001110011000100110010100100000000001100001010110111110111110001100000010001001111001110110101001000110001011110111010001010010010000100010100100000101101001110001110100011000111111100000000100110011010011111101110101110010011101110010001100101000110100000111010100010100010001000111101101000011100010010010110101100101000100100000010010111010011000111110110000110111001100010101010001100001011001001100000111100001001110111111001100000110010010001111110011000000100111010000110111001010001001011011100111111	62767
Angela	Lewis	8/7/1956	1111100101000110110101100000010011111011010000111011000101101101100111001000000100100011111100110000000001100000101001001101000101100010110001001000010110011100001000000101000000111101011101010000100110101100111101011010000100001100110000100011110100110010101100011000010000011010100101100000010100110001011110001001011111011000000000000111001001011010001101110101111100100110101100111011101011000001111110011001100101010000000100011101001010000000000010000111011110010001000111010001111011011110011000011100010000111011000011100000110000001100010100000101011110010000011000101111100111011010111010011111010101100010110001110110000101111111110111101001100100011001000010000110101001100111110110011000011000110010000010000100011010010110000110101000110111101100011011000001110000100010111010011011001001010010010000000011100111111100100001000010010110001110001011000110111100000000100100110001000011001001110011101001111100100001110010110101111000111100110011000000110100001110011100011010001000001000100000110010011111111001	86068
Nicolle	Wiles	7/13/1956	1110100100001011111000000111010000110010111001100101001111010101001111010111100100000010111100110101100000101010011101011010010110001000011111000001010111000100011001011011000000101111111000011011110000001100110111110100101011001100110001100110100100100110101100011100111110110011101100110000000100010000101100010100000000010111010011001110010101111010001100111001100100100011100001011001001011010110111111101011101100001010101000011001001010100010100010100111110001110010010001011101010011010111110000100101110111101001000001111001110001011001000100010101011100001100111110001100110011011101110011101011110010110000111101011000110011110010010101000010110100000101000011001111110001111101100000101011101100110110010011000010100100010000000111000110100110001000000011110001110010110110111000110100111000010011010000100110100000111111000101101000111010001000110101000000001100100110100101110001100101101001110001001011111001000000110010110101110001011000110010001100111111001110011100011011011000011110000110111110101111000111	51430
Marion	Grant	9/22/1972	0111010001001110110100100110001100111000101010001111011011111011001000101000100010000110101001001111100101110110111000010011100100000000010110101000010101011101000011101111110101001101000001010000100100011011100001010010001101001110111011101011101101000010110100000000010001010000110100111000001000010010001101001010000000110011000010000101010110111011111111001011000110001110011000001100000001110000110101101010001010110010011100001011010000100001001001101000001100000011110001001111001101110110001011100011110110011001011000111001000110000000000100110100001000011110011101011110010101101001111011000110011001010010101110010110011100111011100010110000111101100100001111001101101100011011110111000011001000110110110011111011001010011000110110100111111000010000010101010000101100100011010010011011110000101011010010111001100111111011011100100001000111010110110000110000111001101010101100101001010001100011011001100111101100110001010101101101111101100001111001100100110011000100111001110000001011001001110110100110110110111101	45776
Julie	Dempsey	2/14/1972	0010000011001011110000110011101111100000010111110001010101100010011011100000101010100111101010001110010000000001101111011001101111100100011010101000010101010101100001100100010101100001111000011100100111101000000010011101000001000010001010011001100110101000100110100111000010001100111110110001101000000001010000000010010000101010011101110110000000010010010101111100110011110110111111011010111010010001011111101000101100010110011110000111001110100010011110100110100110100011100001001111000111111111011000101011110111011110010111110001101110010010010111110100100110010001011111010101011110001000000000110001101110011101101101011001110011101011001111101100110011100010001001001110101111000011111111001110110111010110010010101110100111111100100010110010000110010011010011100110000100000111110010010011100000101010010001001001100011000110011000000101111100101011010001001010111011010100101101100011010011001111010101001101001000111010101011101101110110100100011100110001111110000100111000011010000101101101010100100110010111100101	85254
William	McClain	12/13/1937	0110011110101110111000111011000000110011110011100110001111100000011110110110000101010011100100110100111101100001110000110010111010100001100111010001000110011001111001000000000011001111101001011000100011001001111001111000101111001111100001100001110101010110001100011100100110011111110010111001101000001001010100010000000000000101100010000010011100111010011010011001101000100001100000110011010111100110110100100001100010111001111010011111000001100001000010001110101000100010000011111000111010111000110001000101110001101001111100011000100110110110000101011101011100011001001110011110110011000000001111011111110001010010110100101110110111111010110101000011110001010100100010000101111111011011110111111001111100000110000110101010100111010110000110100100101101101010011111110100011010100001101100011010111000111011010001011100001001101111000011010001111000010001111001011010001010001001111101110010111011000011000011110110111000100011011011100111011101111000100001100100111110101110111100011001001101000001100100001100010110000101	23594
Dirk	Nunez	5/12/1985	0010011100110101111010110101110011011100011000111000010110101011111100001101001000110010111001000010001010001111010000111100101110000101000010101110011011000001110011100110010111111110110011010011100001010100110001100111001001110111100111111011001000010110110111100100001110101001000110101011101110111000000111010000011100010110010110000010010100000101101111001000010100000100111010111101000100101000111100100010101101001101111110111111001001000111101111111100101010100101100010111111001100000000111100101111100000011011011100100001110100010101100100110110000001011000000001001100111101001010010111011000110110101011111100000101011101101010101011101100110011100101000010110100011101110011000101110100011101110100101011101101100100000111001010010101110101111000011011110100001100100110110101011000110010000010001011111000110011011110011100101100000001110001001100001010111000100010110001101000001101011010111101011011100000100001110001110101010101000001110100011101011111010100010000110001001111010011111011100000111100011100	67691
Bethany	Davis	9/26/1942	1111000100101001101101110010001100111101100001011000000111010001011100011101000000010110001001001011101000100100111000011010001000000101010010000100000111011010011011000101010101100010010101111000000100011101111001101010010001000011001110101111110000001110111010001000010000110010100000111010000000101001000101110100100111100001000000101001000010111011000000111001100110111000101101011001111101011010101100001010111011000011000100111000000010000000110100101000010000110111010111100100110111100001101000001010110001001011101010111101010000001101000111101101000100110110101101010000001011111110000100100110110011101000101110110111001000000001000000111100111001100000001100000010100101010001101011010000101110111111100111011011101010000000000111000110001111101001011110100010111101000101011001011001011001110010011001011101111110010111001011000101100101000110011110000111110101100011111110101011010111011000001000000001111000111100010110100001110111001000100011110010100100000100101010111010000001101010000100001111110110010010	75994
William	Rivera	6/15/1952	1011010100010010111000001010011011101111111000010010001101100001100111110111101100001011111101000010001100101011011000011010001100001100111101001101000111011010111001001000110001011011010011010000100101110100011011010110001101100100101001000101111101000010111000100001001110010100010110010001101010111001101110110110000110011101010011011111010000110110011000111000010010101100101101010111101011010110101111101000110100101011011010011010010001100010011111101001010111110110111010101111101101011101010010011101111001111000011101101001010110010000010110010101001100001101011110001100010011000001001011000110111000101000100111010010010110111110011100011011010000100000100010011011001001101011100000001101001110010111000111010110110100101110000110100000001111101000001010111110100100100101011100110110101011010001110001111101011000001101000101110010111011111111100110010010100110100010010111100000000100000011100011011011101100101100001100110111111000000100010000100100111000101111111101110010011001010001000001000100000110110100	36618
Ruth	Mickelson	11/18/1937	1111111100010011011101111010001001110000110000001001001010010100011111000000100100010011011111000111000000000111100011110111101001111001100010111100010000011010010010111101101100001101101111011011101110000110111001010010001011001010101000100001100100100011000001101001111010001010001011111011100110010001101101111111011001001011100100111010011000101100011010001001010110001111001110010011011011100110101110001011111110011000101110011001000011100011000010001011000010010010000000101001001111010111000100001010010111101010011010110000110100101111000111000101000000111010101111011011111100110100100000000110010001010111100011001110100011001111010000111000111001111101101110000100011101011011010111100100011000101100110011001110000111111111000010110011100101100001011111111001011110110100100000101011101001011011001100000100000111011100111011011111110000011101111011000010110011010101011100100010011101000110001101011001111101001001111000101111011000101100100011101101111110001100101100110010000001111000001000011001001101010110	72343
Nora	Williams	4/24/1972	1011001101011111011000110001111001101011111010000001001101010011011110010111100000100110101100011111101100101001111111011011100100010000010111101001011100001100101001000000010010011001100111010011000101001100000001101000101100001010101001000101100100001000111100110101110100011100001111010001101000010001111100110000001111111111010011011111010111111010011100011001100110101001010101101000010011110010110111101000100100001111110010111100011111100011101111111111010111110110100011101111111101110000110010010111110000111001110000100000000111010100010110001101000100101110001011111110110101001000101111010001111001010011001110000000010111101010001110010010100001100110100011000111011101000011101111101101101000010010000111100110100100011100010111110010001111111001010010110010101100100001111100111110101011101011010001000000001010001011000001110001001011101011011010011111001110000110101101100010000011100110010101000101111000001000101100110101110001100010001100100101111010101111111100011011001001011100100100010100010011110101	15743
Angela	Hutchinson	11/8/1987	1110100001000011110101011101011100011001010000100000001010011100001010111000100100110001111101101101000000100010001111010101110101100011100100101011000111101000010001111101010101111101110111110010100110011111101101010010100000101011111000100101110000110001000001111000000011011000101101111010101100011000000101000001011100011101100100001000011010011110010001111000010110011010001111111011101111000001100100001000110111011010000000101011001011000011011110001011001010000100100001101010011010111100111100101110000001111110111010111001011000110101010011101101010110010001001111111011110001001101010000010111010011010010000001111100000101110011010011011010110001001001000000000001111101011011100111100110011010100010010010011111001000001101010010100011101100001100011110100011011001110001111110101011111001011010001110111001100011101010110011010000000101011101011011000010011110110000111100111000111011101110111111010001011101001001110001100101110001111000110111111100110000100011111100011010101001011010100001010000011111110111	27483
Shawn	Sanchez	9/1/1953	1110100101010010111100010000101100110010011111010011000111011101010001101001001101000011111100010111001000100000101001111110000111000101010001100111111011001001011000100110000101100000110111010000100000000010110010010010000100101011101110001111111000110011100000111000011010010100100101000010001110001000100110010110011100010000010010001000010001010111110100101011001010110101010101110000000101110110010100001000001111101110111101101100100001100001110111110011011001011010001001100000011001010110010000101011101100001100000000101010111100101011000000110110011110100011011000110110110011100110001001110100110001101100010000111110000100110010000010001100101001001100000000000000100010101010101010010100001000111101100001110000111100000000111111000110011101101000001000100010001011010011011010011000110011011000000000111100100011101011000111111001100000011000010110011010001001110100001101111000010101111101101110001101000101010110101100110101011111101011111001011010010110001101011100111010101101101110110001010010111111001010	28340
Edward	Valenzuela	12/19/1981	1010000111100011111111100100000001111000001001111111000111111011001011101001101100110101101101111111000101110000000110010100011111100001100111100101010111010010111000100111011111110111001111010101100110010101000010111000000011010111000110010011100101111110000000000001110110000111100110010011101010111101110111010111101000010100000101000000011000001111011100000000101011000110101010000011000111001100010100000001001001111011100010011101001001000011000110001100101001100101100001111010001110100100110110001000100000001111100101110000100001101010000100110101001011011110011011011111101001111100111101001101110001100011011000010100100111001000101101100101111010010011000000000001101011110011101001010011011100110101001010010110100111001111010000000010111010011010001011000010011100100110100011011011000000000000010100101010000111111111000011100110101000100101100001010010110001011111111110110001100111001010011111110111001001111001110011101001010001110100111011001010101010010101011000010000101111111011111101001010011111110010	12800
Francine	Amundson	12/13/2002	0110011101110110101110111001010101010100000110100010001110011011101010101010100101110011110111111001101001010100010010110110110101101001000111110000000111000001010011001110111111111001100010011011000000001111100001011010001001101011010011100011101111100011011001110100010001011010011000011000111111001001101001001000000001010001010100110011010010101010100011001010000110001001111101110011100011010100111110001100010010111101001110000110000001110011100011101001100010011010110011110000001010010100110010100011110100011001101101111010010110001100000101111111000100101101111101000111110000001000100111001100010011010101010001111111010010010010010000001011110011001110100101100000111000011000110100010101111000001100011001011011001010011110011000101110101010101010001111110010001100000101000001001011111110110010001000011010001001101010110000010101110011100101111110001000010111000000001100111001101110111001010001011001110010101111010100111110101101111010101000011100110111110110110111010111001101000001100110110010110101000001	42370
George	Quick	6/6/2002	1001001101011000100110100011001001011011100111111001111001001001111010100101101000101100111101000100110111010001110011111000001010100000000100011100100000111110101111111110101010001111011101000101110110011010001101011000011101001101101001010000100010110001110110101010000100001000100101111010000110001111110101011111100011011011011000010001110110111110011001101011101111000000111101100110111000011010000011100000010111001011000110010100111100000001001111111000101111010100011001011111000011001100110100110011001111011010110001100010011101000100100000110100110000101100101101001011011000100000010000010110001001010100101000010101010110000011111001011011001111110000010100101001111001011100100010010100001100111110001101000010111100110110111000101011100110010111000101000010101110001000111011110010100110100000010000001000011110001000111111000011010011110001001111010001110000100011101111001011000101011000100001010000110111001101000100111101111011100111111110011100011000000000011001011001110100110110011001010111101001011101	11064
Ellen	Jones	9/13/1951	0110100010100011111110111010000100111000001001100101011111011101100101100101101110000011111101000101111001100100111001011100110100000101001011000100000110001000101001011011001110011110001010011111100000001110111010010011001010111101010001100011111001101011001100000000110011011100000011110010000100010000011100000010101000010111010010100010000100011100101110101101011101001011001010000011000011110110101100101001001110111010100000001001001000000000000011111110100000100010110010000010010010010110110100111000110000111011000001110010010000011011010101001110001110001110011110011011110110010000100111000100111100001001110001111110100010001000000001001001010011100011000111000101111011101001100000111000011000110110010011010010000110111010000010001000001010100001011010110001001010000000111000010011011001011010110001111001000001111100100011111100010010000100001110000100110100000010011110100000110100011000101001110011110000001001110010111000010000011000111100010100100111001100101100010011101001011001111110011111011111000010	97711
Emilie	Cruz	3/30/1981	1111000100001011100011100001111111101110011011101010010100111100001110111001000000110011111100100110001001110001001011110100110111111100101111000100100100011100110011010110001100000100110101010100110101000111011000000011101011001111100001110011101100111010011011011110110010010100001010111001101010010011111111100000001000101111010101000110011101001100011100001111111111101011000000110000000010110110110111101000110100100001001000001110011001100010110110100011101110100001100110101101110001110011111110001001010111001010111110111001110010000010000011111101111111011111111010001000011100000101010100111001100100001001110100100011010000100000000101011111001010000001001101001110011101011000010001101111010110111100010011110010101100111100011011110110010100001101000111010011001000010010110110110111101011101010101010000100000000011111110000101101111101010001101011101010111010111010001101110000000001010101111101101101011001001110110111100000101101111101110111011010110110101100111101011000110101011101000100010010101111011000	76793
Ronald	Collins	6/24/1987	1010010101100011011100001001010100101011000011100101011011011010001110001111000000111011100100101101101101100100111111111001110100000100000100100101010001011100110001101011100100111111101111010100110111011111100100100000100001101101110100110111110101111010111001011100001101000000001101111010011101011010100101110110111001011101000001011111010100111110100100011000100110011100110000111010000111010101110101101010011011001011001000110110001011100010001100101100001000110101100001111000110111111001010001000000010000111000011000111000011100010011011011101101000101010011101111111010010110000001001011101000010111110010101100100000111101001011110100110110110000100011000101000011011001000011100100000101111010011110010011000110110110011100010000100111110000001001010111110011111100000111111100111111010101001010101010101111100011001011100001000110101011100100111101001101000110100101101010111001010111001001110101011001101101100000111101100001110001101000010010111110111011100010111101011011001001011110000100100111111101100100	36457
John	Wilson	3/29/1973	1010001111011100110011000011001101111010111010101101001100011001001110101001100000100111001111001100101000000110011011011110110101100001100111001100110110011100101011001110010000000110000100110011110000001010101011010011001000011010000101100011100000100100100101011000110101011100010111110011001110011001111100000001000100100101010000010011011001101110011100101011000111001011010010111011001011110110011110001001111110000010110010011011100101000001001010100011100110110011111000110101011010011011111100100110110011011001010001101001011110100100000010011101100000000110101101011000010101001000100110001101000001010001111000000110010010000000010000001010101001100111000001000101111001011001100000101100111110110010110011110000110000111010010110100110101101101000010100110111100010100111010000001011001001101011011010110101100101100000110101011001011101100110001011010101001101100111001100100010000010101011000101000111111001111011111010100111011001011010101101101100111010001110000101111010001001010111110100000100111101111011	36464
Ashley	Nelson	7/19/1998	0111001011000000111110110000001011100100110001001010000111110001101011101110101110110011001101000101001000100100000111110100000101100001100010000000011000001110110011011101100010111111001110011110110110101110101001010010000011001001000110100001111110100011100110011001111011011110010101000010001110010011010101011010011011000101010011001111001000010101000110011011110110000111001010111000001010111010100100101001101111010001010010000001101001101001001111100010000110111100110011101011011111010011110000101000111111001010110001101001110101111000000000010101001101000011110100011010110101001100100000011000010101110000110001110100110110111010110010110101000011010110000111011101011101001011100011111010011000100100010011011110000110111111010010000011111010101100011101000001101100100011011010001010111001010010010010100110010010011100111100001100001110010100010010000011110001000010001011100001100001101111001111101110011101011001110010111101110001011111110101000101111101001100011100111011001100010001011101010000011111010111	23991
Timothy	Huffman	10/30/2002	0001010000001001000100010011001010110100100100010100011011001101100010000110100111011100111111010011111101110100001101011101100111000000100110111110010111011011001010110111101111000001010100100111100100010111000101111001011100000011011000111000111010111011011011001100011001010100001101101100100010000100011001010011100100000111011100100001101010101111010010101001000110011001011111111101110111101100111000101101010000111010001111010001011100100000000110001001111100110011100101010111100111010010010111000011010100000010011010010010010100010001010100011100011100100101101101110100111000110101011101111000011000000000000101011111010000011011000000011110011011010110110001110100010100011011001011010100010010001100101011110111101100010100011001111110010101100111000101000111001110001110111101011101110111110110011001010100101101111001110110100000100101000101110011101010110011011010001100101111110101001011101001101001011110000000011001110001100111111001110111000011000101001001101001100101110111110100010000110011101101111110	42901
John	Bassett	10/3/2002	1010000101000001100011100011010000101100111110110100001110010011101010100011010010101110100010001001100000110000001010111010010111111001101010001100011101111111100010100110101011010011010101001100100000011101100100010011101101000111001010000001111010101101101011101111000100010100001101111110001011000111011001110001101100110101011000000111011011100011001000101100001111110011100100100110110110011110011010001001001100001110111110010101000001100000000110010001100100110011000111110110100011010111110110100011001000100011101101100110011110110111011000011100001000001001110000000110111000100000010010011101000100001110011101101010110010000011000001011111011011001010011000110111100101011100111010011001111010101100101111111011110100111100011101101110010001000111000001010010101111000100100101000001100111001010001110100000011101000111100101111001010100000111001111101110100011010011001101000100110000101010111100000101110011011100011001011001111101100110100110101110101100001011011001010111111110100011101000010110100001100101	23438
Charles	Pincus	11/18/1974	1111111000010011101101011010010101101111011001000010011001110000111111011000100011000111000101001111000010110110100111110110100100000001111001101001110111011001001001110100101101001000001011111010100100111101101010001010111110100111000110101111100101110010010100011101111110111010101110100001010110001101101101110000000010011001000000000101011001100110010100111001001010110110001101000001100011000100110100001010010010011010101011001011011010000000111010110110111101010010101000100110010110111100000000111010001110101100101001111100001100001001100000100100101010110011101001011110010101011010011001010101110001010111111010111011000100110001000111010100010011100001100000000001111000000011000011110100111010011011000001000011001000010001111010000010111011001000000011100010101111100101000000011111011001011000100000101011010010011010110111110100110110111010100010010000010000111100001101111010000111001101111110011111111100011100100100101111010101101000011001011000011001011010010010010001000011001111110011110000111100010111	19285
John	Sturgeon	10/7/1939	1010000101001010100100110000010011111010101011010011011100101101101111110010000110101011101010010100101001100010000011111111100001000010100111000100010010011110111011101001100100001010011101111000110010011110101001011001011011101100100010110101110000110101101000000111010110001100100111110011101110111001110100011011011101100011100000011111011011101100010000001010001111010111100110111010111010010010111110011011110111000110111100100110110001000000010010001010000010001011011001010011101010100011110010000011001000001001100001111000111010100100110110000100111000010000111111011101100000010110101010001111000000100010110100111010010001111011110011011010101001010000000100000000111111011011110110100100011110100000101010011111010100111110010110010011100100010111000101111000010010110010110110011110111111101011001000110011000101101111110101111111111001010100111011000101011011100101101100111000000011111010001011100001001101101010111001100001011011111101000010011010101100000010001111011010000100000111100000000101011101111110	59589
Nicole	Woods	6/29/1992	1011110101111010111101100111010000111000010011001100011101110000001010111110101000101110111100100001100001000000110011111000110100000110001110000100010110010100000011001111100000011111001001110101101001010100011101010110011001111000110111100000100101111010111100011000111100110000101100011000100100001010111100010110001001110111010111011101011101101010010100111001100011101111101011110001001001000000101110111010101101100011101001011000000000100000101001100010010000111000000000110001111110001101110000100001101110001010101001111001011101011001000000110111101001011101111011101010111100111010010001100010010001110000111110010111010110010110001100100000100110100000000101001000100001101011100000001011000101111110011011010110110010111100100101101111100110001000010011010001101110100101010000010100001000000011000000101111000110000001001001101110101111101100000101000001101101100110000111101001000101101111101000001111100000110101111110101110111001011001010010011100010101001010011000010001010001100010000110110111100110001111	76839
Toby	Chong	2/28/1998	1110110001000010010001100100010110110001011001100001011000110010001110100110001000000000011100000110101001110101001111010110111111000010100101101111100100011001101011100110011110010111001100110000100010000110100011110000011001101111010111101011110010011000010110110101111101001000110000100011011110110001101101100100010000110101100100011001000110110010001100110011100101000111100011101111101011000100110101101001011110100011111010001100010001000011011110001110100100010101000001111011000111111010111000100100101000111111111010101011111110000100010110110101100001000001101111001000011111010010111001000110011111010010010000000110010100100000101010010000100110000101100000000111111111010001001101000110111000110000100011001111010010011101011010000111110100101000010101000110111001100000010110011011000010011011111110001100100010100000011100001100010101111100101001001000111000101001111101111001010011101101011100111011001001110011110111111000010001110010100010110100101001001101111001111011011001010100000011100011110111010101	53447
Keith	Poe	7/26/1990	1110100011101000011000100000010010010110100100001001010111110011100010001100001000001110101001001111101100000101011111110100101100001010101000100101100000101100110010011010010100110110101001011001101100101100111001010000000001010010100000001011101000101111101111110100011100100000000000010001010011011000100101101011100000000011010000110101011111111110100000011101101111101111010001001010111000000000011110111011011100100010001001110100010001000001000000101010000011000100100011101011011101001110011000001100111001001011100001101001111100011101000010110110000101000111111111010010000011110111000001000100010101111010110010100110101100101011100011100010100101100011101111000010011100000011110011100101010100100010110010001111110110111111000111100010010001100000011011110000111110100010000110010101011001010011010000010011010110101100101111011111101010000100111011000010100001000001001111101011000111001110001100001001111001011101010100111100111101001110110100110000100101011011111000111011010000110111001101001100110100010010	14341
James	Owen	4/29/1977	1111100011000111110110100111001010100011000001011001001001010000011110101110101010000110001101011100111001011100110111011011000101100011011010010110010011111000111010011010001100001000000110111100100101101100100001110010001100010001000010100001110111111010010001011000111000110100110110100010011100010100100100001000001000100011110010001101011000100010011110010011100011101101010100011010101011000010010100010011011101111011111010010111011111100010001111000011010110100000100010001101010111010101011011100010110000010011100001100101100100110000000000011101000100000110001011111001011110101000000111010101110001000100101101000100111101001001100000111000111101100011001011011101111011010011100001100111111010000110011011010000110010100010000001000001011000111101010010110001100110100101011010100000111010001011011010111000001110010010110001000011011111100011000001111001011100000111011110100001100110101111000100100101011000111010101010101010111001110000101000100100011011111110101001111011101001101100001000000011110111010001	20398
Melanie	Welling	2/18/1943	1110000001110000110111111011100111101001011000000010011101101100111110000110100010000111111100100111100001100101101011110011100110101110111000111011000010110101011000100100100100111101010001110000100010001101010100111010100001001010001000100010100110111010101100001010000011001010110010100000000000100101001100110000001000111000100000000010000000100010101111111001100000101101101010110010111001000100111111011010001101010011000100010111000000100001000010001111011010001010010000111010100111110100000100101110110010110100101011111101100110010100010111111101010110010111011001000011000010001101010010100111110011101111101001111110001111111111000111111001010101001001101100000010100011100111100101011011011010110010010010001110001110011010001010000011100000101100001011011000111100100101110010010010011000011011010011001000100011101110110001000111010010001100000101011110111010000100011000110010011111001111111001101001001001100000101011101011011001111100110011100100110110000001111100011000001001000110000100100100100111110000	19977
Linda	Hayden	6/5/1939	1010000111000001111110011010000010111101001001000010001101100011001111110010000100010011010011001001010001101011000111110010000000001111011110100101100011010000110010100101010100001011110100110000000101011111111001101110100100110010001110110111101100111111111000100000011010010100100110001010001001001001000000010011010100101101001111011111000111000101001101101011111010100011111111001001111001000110000100001000001110000111110110110000011011100001010010110000001000000001000011000000011010000000110000111000111000011010101011110000110110100111000111101101100110010001101111100000111001001001010010100111111011100100110100110001011010111010000101100000011001100000101100010010101001110111100001101010111010101111100010011010100010111111100110010111111010101001001010010011001100100101111110110110111101011000010001011101000011111010110001010110101100011101111011001011100010100001110110100001000110101110001010011011101101000110111111100001110111001000010000110000010110011100011100110010100101100110100111001101111000011110	81121
Cynthia	Phillips	9/19/1940	1110010100010000011101110011001101010011110000011100001101010100001101011101101000000010011101000001100000100110111101011011000110000101110111101101000101011100111001110111110001111111000101111010100011100100001001010010010011001111101001100111110101000011101000001000011110001000010001110001000000011110011111010011110110010001000010111001010100111111011010011000100011111010010001010110010001010011110101000100011110100011100001101011000001100010000000001001110101100010010111111011110101010001111110101001010101101011100011100100000011110100000011101101111110010110101000111101001011000100100011100110111001010101110111100110111010111110110100001110010001101000000001001100010101001011100011101111111100110111000111010110010100111111010010100010001001101101001011010101101001110101111000111010010000101010110001001111110110000111011111100000110010100010011001011100001001010100011101110011001000000101001001001010101000100000010110100101111100111100110111100110110110101100001000110000000001100011000111101110110101110010	10618
Jed	Crosley	6/29/1999	0010110001110011111000110111110000111100000011001000001101111000001010101011001000110011111100000100100001000100011011111011010111000100000100000101110100011111100011111011000111001110001111110100100101110010111101110100001101001001000111001010100111101011100111010001111000010000100111010010110100001011110100010010101101010111010100010101011001110010011100101110100010010111101111001010000010011100110100001000001010100001000111011110101110000010110101100010011101101000111000101001011110101011110001000100101000001111101001110001110100010110101101101111001100110010111101111100010110101100010001100001100111110000011110010010100111000001111110110100000111100011000101010011011011010010111000100010100000110010001011011110110111011100000101101111101010111100000011000011111111110101011010011111000010000010001000001111110101100001011101010100001101000000100001000000101001110110110111101001110101111111101100001101101101010001111100101000101001011000010100110100101011001100011000011001001011100011010100000011100111011110	89985
