GivenName	Surname	Birthday	bloomfilter	uid
Lakuar	Mendoza	3-17-1953	0000010000000100000000001000000001000100110000000000000100000100000000000000000100000000000000100001000010010010010000001010010000000001000000000000000000011000000100010000110000000001000000001000001000100000000000101010001000000000000001010000100000000000000100100011001000000011100000000110100101101000010110000000000011000001010000000100000000000011001100000000000000100010001000101000000100000001000001000000001000000000101010110000000000011000101010001001010000101100000010011100010101100110000000010101000000001110000010110100100000010100001100000000010010000000001000000010000000000000000001000010000000100101000000000000000000000011001000010000000010000000011000000000010100000101000000000001000010000000100000000110000100010011100000000100010000010001000000000000010000000000100000010000000100000000100000000000000000010110001100001000000000000011000001000100001110001000000001100010100000000001010010100100001001000000000010000000000000000000000010000000101011010000000000011100000100000000000000001010000000001000	47734
Sophie	Abney	1950-4-21	0010001010000001001000010000000110000000110010001000000100000000001100000000000110000000000001101001000000100010000000010001000000000000010000000000000101000000010010000001100000000001011000001000000100010010000011000010001100000000000100010001010010100000010000000000000000000001001010100100000000000011000010100000011010000001000000000000001010000011000000000000010011000000000010000000000100001000001000000000010101000010000000000100011010000000001001001010000100000100000010000100011100101010100000010101000100010100000000111000101110010000100000100000001000000000000001000001000110000001000000110000100011000000001000001000000000000000100000000000010000000000000011000000000001010000000101000100000011100000000100100010010001000011010000001100000001000011100010000000100000000010000000010000000000000000000000000100100000000000001000000000001010110001001000000100000100000010000000100000000000000001010000000010010100100000000000000000001010000000000000000100000110010100001111000000010000000001000000100000000000000000	89428
James	Lamanna	8/5/1948	0000000000000000010000100010000000100000100010000010000100000000000000001000000100000000000010100001000010110011101100001000000000000000000000000000000000010111100100100000000000000001000001000010010001010000100000000000001000101100000000000000110000000000000100100000000001000000110000000101010000000001000000110000110011000000000000000010111000000000011100000000001101100000001000001000000100000000000100100000010000000001110000010000100000010000000000000000010000001000000000010000000000100111010000110100000001000000010000100000101010100000000010000010110010000000000000000010001000010000010000100000000001101101000000000000000000000101010000000100000010000100000000100000000000010000000000000000000000000000110001000101010100000111000000000100001000001001000000001000001000000000000000010000000000000010000000100001000010000000001000000001011000000001000100001100001010000000000000000001000000000000010010000000010000100000000000000001000010000000100100000000001011010000000010000000000100000101000100001100100000010000	98254
Evric  	  Morgan	1956-2-19	0000011000000000000000010001000100001010110000000000000110000000010001000110000100000100000100100011100000100011000000000000010000000000001010001001000001000100000000000101000001000001010000011010000000000000000000000000001110001000000101000000000010000000000000000000010000000100000000000111001000000001000010100000100010001000000000000000001000010000001000000000000000010000000000000000001101000000010000000000000100000001001000000001000000001000000000100000110000000100000001101101000000100011011001010110000001000000000000111010010000000100010000000000010001000100000000001000000000000100000000000000001010000000001000000100010000000000000001000000000001001000100000110010111000000000100000010010000000001010000000000010000000000111000001000101000000010001010000100010010000001000110000010100001000000000010000000000100010001000001000000000100000010000000001000101000000000100000000111000000010000001010000000000000000000000000000000000000000000110001100100000000010010010001000000000000000000001000000000001000000000000	54630
Wiliam	ooley	04/16/2001	1001000000000000010001011000100000000100000010000000000010000000011000010000001111000110100100000000000000010010000000101000000001001001110000000000000000000000000110000000010110010011001000000010000100000001000100000101001000000000000000000100111110000000000110000001000000000001000010000100000101000100000000000000011010000000000000000000001000000001111001000101000011100010001010100000000100110000101100100000000101000000000111000101000000100011000000000000100000001000000100001000100000100100100000010001000101000001000110011000000000100000010110110010010000000000001000010000010010010000010010100100100011000100000000000000010001000000000000000000000000000001001010001000000001011100000000000100000100010000000000100000000000000001010000000110000100000000000010000000100101000000000110000110010100001000000001000100000000001000000001000100010110000001000000010000000100011010000000000000000000010000010010000000100010100010100000000100001000000000000000101110000010010010000001000000010000010001000000110001100000001000	40826
Brian	Peierce	02/26/1962	0011100001000000010000010000000100010010100010000000000100001000010000100110010100000100000000100000000000100010000000000000000000000000000000010011100000010000000000000001000001110001010000100000100000010000000000001001001000001000100001000000001000000000001001000000000000000010001010000110001000001001000000000000110010001000000100000100001000000000000000000000000000010000000000000000000111010100000000000000100010000101001001000100000010000000000000000000010000001000010001001000101000101011000001010010000001000000000001101010000000000001100000001000000000000000100000000000010000000100000100110100000010001000010000000000010101001000000000000100000001000001101010101000100111000100000100100110100100000111000000001000000000000011000100000100000001010101000010000001000011100000000000010100001000001100000000011000000000011110001000100000000010010000000000110100100000010000000000010010000000010001010000000000111100100000101000000000000000000010000100100001000000010010000001001000000100101001010000000101100000000000	24459
Jsoeph	Brooks	6-10-1961	1001001011000000000100000000000010000100100000100000000101011011000000100100000100000000000000101000000000100010001000000000000000000000000000001000000001000010010001000000100000100001000001000000100000001000000000000000001000000100001000010110000011000001101010100000000100000010010010000100000100001100000010100000110011000000100000000000000000000000000010000000000100100000111000000000000000110001001000100000000000000010001011000000000000000000000000000000100000001000000000000010001000101001000000010000000101110000000000100001001010000001011010000000001000100000000001000001010000000100010000000000000010000110000000000101000000000000100000100000110000000000011100000000000010000100000110000000000100010011000000100000000000100011000000001100000100010101000000000000001110000001011000110110100000011000001000001010000010001100101000000100000010010000000000101100100000000001000100010000000000100010010010000000101000000000100000001001000010000010010000001001000000010000001010110000000010000010001100000000000000000000	32326
Robert	Jung	04/04/1966	0000000001101000000000010000000000100000100010000000100110000001000000000010000000000110000000100000100000100010000100010000010000000000100010000000000000000111000001000100101011000001010000000000100000000000100000000000101100001001000000010000000110001010100000010010001001000000000010000100100000000000010000001000010011000000001000001000011010000010000010010001000001000000001000000000000101000000000000000100001100000000001000000101000010000100000000000000000001000000100001111000000010100100100001110001000010000000000110100000100000010000000100010000000000101010000000000000000000000100000000100010000000000000001000100000000000000000000000000100000000000000010010001100010011000000000000000100000100000011000100000111010000000111000000001100001100000101010000000000010010000000010000010100100000000000010000000000000000000110011000000100000010010001000000000100101010100001001000000001000011000000110000010000100000000001100000000000000010000010000010000001100000110000001001000000000011000000000000000101000010001000	89557
Grace	Mireles	14 Aug 1954	0001000010001000010010000010100100100000110000000000100100000100001000000001000100010000010011100000000001100010001000100000000010000000010000010000100000000001000110100100000100000101111100001000000101000000000000100010001000000000000000001000010001000000010000000000000010000000100010000100001000001011000010000101000011000000000000000000010000100000100100000100000011001000000000000001000100000000100100000100001110000000001000001001000000100001000000000000000100110100000000000100000000100010100000011011000100011000000000110100000000100000000000100100001000000000000000100010010000000000100000000000010000100010000000000000000000000100100000000100100110000001010000001000000000001000000010000001010000000000010011010111010000000111010000011100001000001001000100000000010100000000100010110010000000000000100000000000000000000000001001000000000100010001000001000100001000000001000001100000000000010001111011000000001001000000001100000001000010000000000010000100000000010001000000010000000010000000000000101001000000000000	93898
Kathleen	Napper	21/03/1977	0000000000001100000000011000100010000000100010000010000100000000000100000010001100001100000000100001000010000010000110000101100000100011000000000000010101000001001000011000001101110101000001100000000000000100000000010011001100100010000000000000100000100100000001000011000000100000100000100100111000000000010100000000111010000000010000000010001001000010000000000000001000000001000010000000100101100000100110101000010000100000000001001111010100111000001000010000000000000000000001100000000010101010000101010101000000010001000010100000000011010000000000010000001000000000000000100000010100000001000000100010001011010011000000000000000001000000000000110000010010110100001010001000010001001001000000000110010001000010100100001100010000000011000010001101010000001001000000000000000000010010011000010010100000000000000010100000000000000010001000000000001100010010101000000100000100000000000000000000000000000001010000000100001000010000001000000000010010000000100100001000000100010010000001000000000110000000010001000001000000001001	24302
DOROTHY	Stafford Jr	8-6-1989	1001110001000001010001010010000000000001100000000000000100100101101000000100000000000000001000100100000001000010010000000000000100000010000000000001000000000001100000100000000000000001000000000000000000101001000000010100001000000001000001000100000000000000100101010100011011000010001000000100000000000000010101010010010011110100100000000000010100000000000001010000010001010000001000000000001000110000000000000100001000000000101001000000000010001001100000100010000110001000000010100010000000110010000000010000000000000000000000110101010000000101100000001000010001000000001000110000001000000110000110100000000010000010011110000110000001000000100000000000000110001000011000000000111010000000000000000000000110000001000000010101010000000111100000001101001000000001110000000000001000000011010000010110000000000000010010010100000101001000001001001000100000000001100001000100000100000000000000000010010000000000010010010001100100000000100000010000000000000000000000100000010001010000001001001010100010010000001000100100000000010001	29690
Donald	Lauer	09-12-1992	0010110000000000111000110000000000000000100000000010000110000000011000000010000001100100000001100000000000000010010001000001000000000000000010100000000001001001010000000000100001000101000001010001000000110000000000101000001000001000100100000000010000010000000000100010101010000010000000000100100000000000010000000000000010000001000000000000001000000010001000010000010100000000011000001000000001100100101000000100000000110000100000010001000000001010000010000001000000001000000001000001100000100010000001110000100000001010000010110000110000011000110000000000000010000000100000010010100000010000000100100010000001000101000110000000000000000001000001000100100000000100001000100000010010000000000000000000000010000010000000000000000000000011110000000100000000001101000000000000000000000111100000010000000000001000010000100000001000011010001010000000000000010001000001000110101010000000000000000010000000000011110000010000000000000000100100000000000000011010100000100100001001010010000001000000010100010000010010000001100000001000	11704
Belinda	Comer	01/27/1962	0001100001000100000010011000000010100000100010000000000110000000001000000010000000101100100000100000000000010110000000000011000000000001000000000001100100010001000000000000010011001001100000000000100100010000100000101010001000001000000001000000000101100000001000100000000000000010000010000100000000001001000000000000010110000000000101000100001000100000000000000000000000100000000001001000000101010100000010000000111101000010001101001100000110010000001000010101000000000000000101000000000000100000000001011000000000010000000000100010100000000000000100110000000000000010001000000000000100001100100000100000000000000001010000000000010111000010000000010000000000000001010010001000100001001100000000100100000000000010000000000101000100000011000100000100010000001101001000000001010011000000100010010000000000000100000001100001010001011110001000000000001010010000101000000100100100000000000000010010000000000001011111000100000010000000000000000000000000000000000010000000100010010011000001001000000100000000000100000001100000001000	86732
Karen	Murray	28-2-1974	0001001010001110000000000000010100000000100000000000100100000000001000000100001000010000100000100000000000101010000010000000100000000001000000000000010000000000000100011000000000100101000100000101000000000100000110001010001000000100000000010000000000011000000000000001001000000000101000100100000000001101000000000100100010001110110100000000000001000000000000100000000000000010000000000100000000010000000010000000010000000000001001100000110100010001000000001000010000001000000000001000010000100000000000010000000100001000000010101100000001000000000000010000001000000000000000100000000100000000000010000000000010000001001010000100000000100100000000000000000011000001111000100001010000000001010010000010000100000000010000001000000000000011010011000111010000000001000000000000000100000010100000010100000100000000100000000000000000001010001000000000000000000001000001000100001100001001001000001000100000010000110010010100101101001100000010000000000010000000101010110000000000011011000000011000000110011000000000101001000000000000	33629
Celeste	Turner	1992-02-02	0011000010000001011000011010100100100000100010000000000100000000000100001110000001000100000010100100100000100011000001010000010000000000000100010000000000000000110110000000000101000011101100000001000001010000000000001010101100000100101100000100010000000000000000000000000000000010100010100100101000001000000001000000000010001000000000000000001010100000000100010000010010000010000000000000000001100100100100001101000110000000000000101001000000100010010000001001010000001000000001001000010000100001100001010011000100000000000000110101000000000100000100100000000000000001010000001001110000010000100001100000000100100010000000000000000001001000000010000100000001011001111000101000000010000000000000000010000000000010000001000001000000000011010000010100000100001011000001000000000000100010100000010010000000001010100010000000000010010000001010000000000100010000100000000100100010001000100000010000100000100001011001000100101000000000001010000001000000000000010000100100000000010011000000000000100100000000000000000001110001000000	40629
David	Richardson-Smith	05/28/1975	0000111000001010001100000000000000000110100010011010001100100000011000000100000000101000100110101001001011000010001000000000000000010000001000000001010000000001110000101101010011111011010000100001000000000110000100000110001000000010000010000000000010000000001101000010100010000000101100100110101000000000110001100000010010000100000010000000101000000010000000100000000100110000000100000000010100000000000010000100000000001000001010000100000010000001000000000000000010000000000010000000000100100000000001010000000101000100000010101001110110011000100000000000101000000000000000110010000100000001100110100010000001000000000110000000010000010100000000000000000000101000000010000000000001010010000010010100000001000000010000001010100000000111100000000101100000010001000000000000011000000010100000010000000101000000100000000000100000101010001000100000000100000000000000100101000000100000000000100000100000000000111000010010000100000000100100110000000000000000101100110000000110010010001001011010000000000000000000001000000000001001	92248
Judith	Combs	24 Jul 1939	0000010000000100000100001110000000000001100010010000001110000010000001000000000000000000100000100001001000100010011100000010000010010011000000000000000001000001000010000000000010000001001000000000000100011000001110110000001101000000000110000000100100010000000001000000001000000000010010000100000000001000010101000000010010000000000000000100001010101000000000100000000110000000010010001000000101000000001011000000001100000000000101000100010010001000000000000000010100000000000000010000000000100110100000011001000101000000010000100100011100000000000000100001110000100000001000011000001000000000000000100000000000000000010001000000010011000000000100010000000010000000010010000001000001000000100000000100000000000010100000000000000000000011000000011100010000001101100010000001001001000000010010110000100000000000010011000001010010011010001100000000100000010101100000010110000010000000000000000000000010000000011100000100100110000000000000001001000010000000000010000100010000110000000011001000100000000000000000000000000000000001	6445
Kelvin	Viola	1974-06-22	0010000000001100001000101000000110000000100000000000100100000000000000000000000000010010000100100000000000100010000010000010100000001001000011000000010100000000010010001000000100100111101100001110000000010100000010000010001000001010000000000000000100100000001000000011000000100000000000100100000000001001000000001100000010000000100000000100000000101000010101000000000000000000000000100001000000000000000010000010010000000001110000011000110000000001000000000001000000000000000010000000000000110010000000010000000000010000000100100000000101000000000010000010001010000100000000100000000100000000100001000000000000000100000000000000100000000001000100010000000010000001010000010000011000000001000010000000000000000000000000001000100000001011010011000110010000001001001000000000010000000010000000010000000000000000000000100100010001011010001000000000001100000011001000000100001110000000000000000000000000000001011011010000000000000000000000000001001000000000100010000000010001011001000000010000000000000000000000000001100000000000	81212
oathleen	Baeza	1947-1-24	0010000100000100000000001000100010000001100010010000000100000000011000010000000100001000001000100000000010000010000010100000100000100011000000000000000100000000100010010000100101000101001001000000011000000000110000010000001000100100000000000000000000100000000001000001000000100000100010000100001010000000000100010011110010000100010010000000101001000000000000000000001010000001110000000010100100000000100100100000010100000000000001001111010100111000000000010000000000000000000010000100010001101110100100010101010100011000010000100000000001000100000000110100000000000000000000010000010100000000000000100000000010000010000001100000000000000110001010010100000011010000001010001001010001001001100000000111000000000000101001000100000100000011000010001101010000010001000000000010010001000010010010010010000010000000000010000001000000000010001000000000001101000000101010000100000100000000000000001010000100100000111110000100001000000000001000000000000010000000000100001100000000010010000001000000000110000000000000000000000000001001	37365
Marriott	Jay	2/7/1950	1001000000000000000000000000000100000010110000000000000100010000011000001100001100000001000000100001000000100010100000000000000000001000000000000000000101000110010000100001000000000001000000001001000000010000000110000010001000100100000010000000000000010010100000000000001001000000111000100110001000001001101010000001010010001000000100000001000000000011000100100000000100010000000000100100000100011000000100000000000000000001110001000000011100000001000000000010000000001101000010001100000100100000010000110100000101000100000000101000001000100000000000000010001000000000000000100010000000000000010011000000000010001000000010000000010000000000000000000000000001000001101000100000000000000000000011000010000100100000010000000010100000011011000100000110000000010001000000001010001000100000000000010110000100000000100000010000000010001010001000000000010000000001000001000100000000001000000000100001000000000001010000000000100100100100000000000011011010000000001000110000001000010010000000101000000000111000000010101000000000000001	87889
Samul	Pwoell	02-01-1994	0000011000000100000000001000010110000000100100000010100100000000001000010100000001010000000001100000000000100010100001001001000000001000100000100000000100010001000100000000000000000001100100000000010000000000100100000010001000001100100000000000100100101000000100000000010000010000000100000100000000000101000000110000000010001000000000000000101000101000101010110000010000100000001000000010000000100000100000000000010000110000000010101000000000000011000000100000000100000000000000001000001000100100000000010100000000011000010010101000101000000000000100000000011000000001000000000000100010000001100000100000000010000000000000000100100000100000000000010100000011000001100000100010000010000001000000000010100010000000000100000000000000000011010000000100000000001101000001000000000001010001101001010001001000000000000000000001000000000000001000000001001000000000001000000101100000010000011000000000000000000000111011000000010000000000000000000000000000000000000000100000001000010001010000100000000000000001000000000001000000000000	29681
Steven	Farnsworth	09/12/1982	0100000000000100010000000000100110000000100000001100010110000100001110001100010011000100000001101100000010100010000100010011010000000011000000000000000001000010100000010000010000000001000001010011000000010000100100011000001000100000010101000000000000000000010011110101001000000010100000000100001000000000010100000000011010101001110001000000001110100000011000100000010000010000000000000000001000000110000000000100000000001000010010000000000000001000000001000000000110000000100010001001001000100110000000010100000001010000000000110001110000000100010100000011010011000000000000001000000010010100100011000000100010000010011010000100000010001000100001000000000011001000110000100000000000000011000000001010010010000110000001100001001010000011000000001100110100000001000111000000010000000001110000010010000001010010100001000000000010011000001010010011100000100000100000000100100110000010010000000000000000100001010010000100110000000000100000000000101000100010001010111101000000110011000000001000000101100000000000001000110000001001	57782
Tesha	Stephens	07/12/1970	0001001000001100010000001010100110100000100000000000001100000000010000001100010010000100001010100100000000110010000101010110000010010011000000000000110001010000100000011000101000100001010000000010010011000110000000000010001000000000010000010100010000000000000000000101000001001010100010100100000100001000000000000000010010101000010010000100000000000011001100000100000100000000000000100000010000001000000010010100000000001011000010000000010000000000000100000010000100000000010010001000000100100000000000010000000001000100010000100001000100000100000000000001001010100000001001100001000000010000100000000000000000100010000000000000000010000000000000010000000001101100110000100000000000000001000100001010000001100011000001101001000000000011000100000100110100000101000010000000000000000000001000010010100001000010000001000011000000010010101000000010100010000000000000000100000100000010000000000001001100100001010000100100000000010000000000000001001000000000101110100000000000010000101000000000001101000000001001000100010000100010	58883
Edwin	Rivera	1963-12-31	0010000001000000000000010000100111000010100001000000000100010100010000010110000011000100001001101010000000100011000000010000000000100001000010000001000100000000100100000001000001010101100000000010100000011010000000000010001000100000000010000001011100110101000000000101100000000001000000001110001011000000000100000000000010001000000000000000000000000000000100000001000000110000100000001000000001000000000000000000010000100000001010000101000010000000000001000001100000000000000001011000010000100100000001110100000001011000000000101010000000100010000000010100000001001000001000000000000000010110000000000000000000000000000000000000010000000010110000010001000001000000110000100000001000000000000010100011000000000010000000000010101001000011010001000101110000010101001010000000011010000000100000010000010011000010110001111000110011000100001100001010111010110000001000000100100100000000000000000000000000001000010110000000000011000000000000000000000000001100000000100001000000110000000000010000000001000000000010001001100100001000	58465
Paul	Chaplin	02 Nov 1988	0000010000000000010100000000000110000110100010000000000100001000000000001110000010000000000010100100000000100010000010000001000000000000000000000100000100011000100101100000111010000001001000000000000001010001100010100001001000000011000000000000000100101000000001000000000000000000011000000100000000100000010000000000011010111000100010000000001100000000010000000000000100000000110010001000010100000000000010000001010001001000000000000101000000001101000010000001000010001000000110001000000010100000000000010000000000010110000000100010000000000000000010100000000001000000010000000010010000010000000010101000101100000000000000000000010000000000100000000000000001000000101011100010101001001110000000000110000001000000000000010000100010000011000100000100010100000001001000000100000000000001100010010000101000000000000000100001010001000000001000000000001000000000001000000110000100010001000000100010001000000000011010000000000010000000000100000000000001000000101100100001001000010000000011000100000000000000000000001000000000001000	88153
Samuel	REED	17 Dec 1985	0000011010000100000000000000110110000010100000000010001100000000001000000110000010000100000001100100000110100010000010001001000000000000000000100000000100000000000000000001000000000001101000000000000000010000100000000010001000001000010000000000100100101000000100000101001000000000000000000100000000000100010000000000000010101000100000000000000100101000001000000000001000100000001000011011100000000000000000000100010000010010000010011000000000000010000011010000000110010000000010001000001000100100000010010100000001011000000010101000100000000000000000000000010000000000011000000000000010000000100000001000000010000010000000000100000000100100100000010001000001010001101000100000000000000000000010010010000010000000010000001100000000000011000000000100100000001101010011000000001100010001100000010000000000000000000001000000000000001000001000000010001000000000001000100100101100110000001000000000000000000000111011010000010000000000000000100000000010000000000000111000001000010001000000000100000001010000000000100001100000000010	63866
	Aro	18/06/1937	0001000000000000000100000010000000101000100000001000000110000000000001010000000100000101000000100000000000000010000000100000000100110000000000000000110001000001000000100000000000100001100101000101000000000000100100000000011001001100000000000000000001010000000000100100000000000000000010000100000000000000101100000100000011000000000000000100110010010000000000100000000101000000000000000000000000010000000000001000100100000000000001000001011110000000000000000000000100101000000000000000001000100000000000010100000100000000010010100100000000000000000100010000000000100010010000001000010000000000000110000000000010000000000010000000000100000000000000100000000000000110011000000000000000000000000000100000000100000000000000000101110001000111000010001110001000000001000010100000000001001000010000010100001000000000100010001000000000011010001000000000000000000001001100000100000000001100000000010010000010000000010000000000100000000000000000000000110000000001001000010001100000010110000000101000100000000001000010101001000000000000	22099
melissa	ox	17/08/1964	0001010001100100000010011000000000000100100000000000100110000100001000000100000000010100100000100001000000110010001000001010010000000001000000000000100010010001000001000000010010000001100100100000100000000000000000110010001010000000000000000000000101001000000000100000000000000000000001000100000100101001000000000000000011000001000000000110010000100000000000010000000101000000100000001010110000000000000000000000000100000010001101001000000100011011001000001000000000000010010100001010000000100000000000011000000000000000000000100000100000000000000000100000001000000000001000000000000000100100100001000000000000001001000000000000010001000001000000110000100010000001000000000000000010001100000000000010000000000000001000100101010100000111011000000100001000001101000001001010011010010000000010010000000000000000100001000000000000010110001000001000000010010001010000000100100100011000010000001000001000000000011001100000000010000000000000000000000000000000000010001000010010010001000000000000000000000000010000100001000000001011	63467
Carl	Gonzalez	18 Apr 1981	1000000000000000000000000000100000000100110000000100000100001000010000000000001000100001000000100000000000000010000000100100000000000000000000001000010000000001010110000000100100000011001100100001001000000000000100000000001000000001100000000100000000010001000001000101100010000000000010000100000100010000010001000101000011100000100000100000010100000000000000101000000111000000010000000000000000000000100100100000100100000000000011000001100010100000010000001000100010000000000010000100000011111000100000010001000100001001000010101000000000001100000000100100000001000001100000001000010000000000000010110000000100001000000010100000000001000000101000000000100110000110011000001100000000000000000000000000001000000001000000000101010100000111000000011100001100010001000010000000000000100001000000010010000000000000100011000000011010000000001010000100000110000001001000000100000100000000100000010000000000100010111110010000100000010000100100000000000000000000001000110101000000010000000000001000000001010000010000111001001000000001	25966
SHANNON	Currin	08/24/1974	0000000000001010000000001000000100000011100010000000100100000000011000010001000100110000000101100000000000110010000100000001000000000000000000000000010001010001110011001001000001100001001100000100000000000100001010000010001000101100000000000000000100010000000010000000000010000000001010100111011000001001000100000100110011100000100010000010011000100000101000000000101111010010010000000000010100000000000010110000010100001001000000100100100000000011000000011001010100000000000000000000011001100011100000010101000101100000000000101100000000001000000000100000001000000010000000110000000010000000000000100000000010000000000001000000010001000000000000000000000010000000001010100001011001000000101010000100001011000100100000001101010000000111010001000100011000010101001000000000000000100000000010010000000000000000000000101001010001000000001001000000000010000001000001000100000100000000000000000000100000000000110010010100011100000100100110000000001010000000101110100100000000011000010001000000001000000001001000000000100000000000	8850
Robert	Perez	15/5/2003	1000001010001000000001010000000001101000000010000000100000000101000000000010010010000100000110000000000000000010001000001000000000000000100000000000000000000110000000000000100101010001000000000000000000000000100000000000001100001000000000000100100000000000101000010000001000000001000000000100100000000000000100101001011010000000001000001000001010000001001101000000010000000010001010001000000111000000000000000000001100000000000000000101000010000000100000000000000000000001000001011100000000101100100001010010000101000001000100000000100010000000000100000110100000000010000100010000000000000000000010100000000001010010010000100000000001000110000000010000011000000000010010001100000011010000000000000110000000000111010000001000000000000000000000001100001000000000000000000000010101000001010100010000000000000000000010000000000000000010010100001000000000010000000000000000001000010000000000000000000010000000011010010000000100100000100000000100000010000010000010000010100000010001000001000000000010000000010001111101000000000000	97579
Annie	Hyde	1949-4-23	0000000000001000000001000010000000000000100010000000000100100000000000000000000100001000000000100000000000100110000100000000000000001000001110000000000000000000000010000000000000000001001010001000010000001000100000000001001000101100000010000000000000001000000000000010000001000100101010000100110000000011111000010000110011000001000000010010101000000010000000000000000010000000000001000000000100000001000001100110011100010101000010000100000010000001100010000001010000000000001000000010000000100011100000010001010100000000010010110001000000010000110000100001010000000000000010000000001000000101000010110010000000001000000000000000000000000000000000000100000000000000000010000000000001000100000100000100000100000000100000100000101000010011000000001100000001000001110010000000001000000000000000010000000010000001010010000001101101000010001000000000000000000000000001000100000000001000000100000000110000000000010010100000010100000000000000000010010110000000000100000100010000011000000001000000110000010001000000000000000000011000	65142
  William	Bowden	19/4/1954	0000010000001100010100011000000000000100110110000001101101000100111000010000000101010100000100101000001000110010001000101000000000001000100000000000001000000000000110010100010001010001111100001000000000000001000100000101101000000000100000000100101100000001000100000001000000000000100010000100000001000001001010000000010011000000010000010000001000000001101001000101000010100010011010001000000100000001000000100110000100100000000010000101000000000011000000100000000000000100000100101100100000100101100000010001000100000000000000100000010000110000010100110011011000000000000000010000000000010000000000100100000000000100000010000000010001000000100000000000000010000010010110000000000001001101010000000100000000000000100000100010000100111011010000000100010000011001000010000000000101010000000010010001000000000001000000000000000000000000001001000111000010010000000001010100000100000000010001110010000000010001010010000100001000000000000000000000010010000000000001100101001000011000000001000000000100000001000000010000100000001000	43362
Elizabeth	  Hallenbeck 	1985-12-14	0001001000000100000000011001100100100000100110000010001100000000011000010100001011000100001000100011000110100011000000000000000000001010000000000011000000000000010100010000010100000001100110000000001000010000100101010010001000001100010000000000000100000000000011000101101000000000110000000100000000000000010100000001010010101010110010100100000110100000100000001000000100000000010001000001010000010000100100001100000100001000000011111001000010101011000001000000100011001000000110001000001001100110000010010001000001001010000001100000100000010100000100100110000000000010111000000000110000010000100000000000000010000000001000000000010000000000101000000000000011000001111000101000001000001101000010010010000101000000101000001000001111100011000001001111110100011001000010010000010000000001010010010110000100000000100001001000101000001100001010000010000110000000000110000100000100101000000001010000010000000010111011010100100000000000000000100000000000000000101100100000100000010011000000000000100101010001000000100000000000001001	62440
Jacquelyn	ogle	05-30-1964	0001100001000010000110000000100000000100100000000010100101000000001000000001110000010100000011111001000000100010001100000100001000000000000110100000100000000010000010000101001100000101100100100000100000000000000000110010001000001000000000010010010001010001000000000010000000000000010000100100000000000001000010100001011011100000000000000010000000100000000001000001000100000000011000000000100010000000100101000000000000110000001000001001000000100001000000000000000000001011001000000001000001101011000000111000001001101100100000100000101010000100000000000000101000000000000000010010010001000100110000000010000001001000000000000000000000000101000000000000010110000001000000001100000000010100001000000010000000000010010000010001001000000011011100000100001000011101000000001000011010000001010000010110100100000010000000001000000010011100101010000100000110010000011000000100111000000000000000010000000000000000111101000000000000000000000000100001000010001000100010001001000000010001000000000100001000010000000010001001010000000000	97943
Betty	Plant	1946-02-04	0001000000000000000100001000000100100000100000001000000100000000000000000100100101000001000000100001100000100011000000000000010000000000000010000000100000000000100010100000000000100001111100000000010000000000100000100000001000001100000000000000000000000000100000010000001000000100110010100101000000000001101101010000100010001000000000000101101000100000000001000000000010000000000000010000001000000000000000001001100100000001100000010000011010000000000000000000010100101001001000101000000001100011100000010001000100000000010000100000000000000100000100110000000010000010010000000001000000010000000110000000100000000100000000000000000100000001000000010100000001010000110000100000011001000000000000100010000000000000000010000000100010010011000100000110100000000001010000000010000001100010100000010100000000000000100000001001000000001001001000000000000000000001000000000100001010001000000000010010000001000000010010000000000000100000000000000000010001000010000100100101100001010000001000100000100000100001000010001100000001000000	80319
Mlarian	Gullett	08/06/1940	0001000000100000000000011000100000000010100000000000000100000000010000011000100101000001000000101100000000000010100000100001000000001000100000000001000001000101010101100001000100010001100100000001010000000000100100000001001010001101000001010000001010000000000001000000000001000000100010000110001000000001101000010000100011000000001000000000111000000001100000110000100001110000000000001000000000001000100100001001000100000001000010000001011010100110000000001000010000001000000010000000100100100011010000110100000101000100010010101010000000100100000000010010001001000000010000000000010000110000000010000100000000000000000010000000010001000000000000000100000000000110010000001000100000000000000000000000000000100000000000010101110000000111000000001110001010110001000010000010011000000000000000010010000000000000100000010001000000000000001000000000010100010001001000010100000000101000000000000001000001010001010010000000000000100000000000010000010000100000001100010000000000010000000000101000100000000001010010001001000000000010	76371
ohristCpher	 Cramer 	9/28/1941	1000001010000000010100010100000000000110100010000000000110010000110000000010000000000100000001100100000000011010001000101001000000010010000010000001100011010001100101000001100001010011011000010000010000000000100000000010001000000100000111010101100000000010010101100000000001000010011000000110001100001010000000010000000011000001000100000000111000000100001000010000000001110000001000001000000001000000000000101100000000000010001010000000000000010001000000100000100000000000000011100001100000100100000001011000100101001100010011101001100001000100010010101000010000000001001001001001000000000000000000010000000100001011000000000100010001000000010001100100010000001110010000000000000100000010000100000000000000000010000000100101010100000111001000011101001100010011000010000000000000110000100000010000000000000000110000010001000010001000001000000101000000010001001000000100000000010000000000110001001000000000011010000100000001000000100000000000000000010000000001000100010010010000001101010000000000000000000000101001000010100000	93063
